CODGEO;LIBGEO;DENS;LIBDENS;PMUN13;P1;P2;P3;P4;P5;P6;P7
72239;Poillé-sur-Vègre;6;Rural à habitat dispersé;625;0,0;0,0;0,0;0,0;0,0;73,0;27,0
72240;Poncé-sur-le-Loir;6;Rural à habitat dispersé;377;0,0;0,0;0,0;0,0;0,0;53,8;46,2
72241;Montfort-le-Gesnois;5;Bourgs ruraux;3038;0,0;0,0;0,0;0,0;70,8;25,7;3,6
72243;Pontvallain;6;Rural à habitat dispersé;1797;0,0;0,0;0,0;0,0;38,8;44,5;16,6
72244;Précigné;5;Bourgs ruraux;3035;0,0;0,0;0,0;0,0;52,1;24,6;23,3
72245;Préval;6;Rural à habitat dispersé;678;0,0;0,0;1,0;0,0;0,0;76,8;22,1
72246;Prévelles;7;Rural à habitat très dispersé;232;0,0;0,0;0,0;0,0;0,0;47,9;52,1
72247;Pruillé-le-Chétif;5;Bourgs ruraux;1278;0,0;0,0;0,0;0,0;49,4;38,5;12,1
72248;Pruillé-l'Éguillé;6;Rural à habitat dispersé;804;0,0;0,0;0,0;0,0;0,0;53,8;46,2
72249;La Quinte;6;Rural à habitat dispersé;801;0,0;0,0;0,0;0,0;0,0;81,8;18,2
72250;Rahay;7;Rural à habitat très dispersé;204;0,0;0,0;0,0;0,0;0,0;37,4;62,6
72251;René;6;Rural à habitat dispersé;365;0,0;0,0;0,0;0,0;0,0;69,8;30,3
72252;Requeil;5;Bourgs ruraux;1209;0,0;0,0;0,0;0,0;53,9;24,9;21,2
72253;Roézé-sur-Sarthe;3;Petites villes;2707;0,0;0,0;61,1;0,0;0,0;27,8;11,1
72254;Rouessé-Fontaine;6;Rural à habitat dispersé;278;0,0;0,0;0,0;0,0;0,0;70,3;29,7
72255;Rouessé-Vassé;6;Rural à habitat dispersé;810;0,0;0,0;0,0;0,0;0,0;63,8;36,2
72256;Rouez;7;Rural à habitat très dispersé;781;0,0;0,0;0,0;0,0;0,0;44,6;55,4
72257;Rouillon;4;Ceintures urbaines;2295;0,9;0,0;0,0;75,4;0,0;20,1;3,7
72259;Rouperroux-le-Coquet;7;Rural à habitat très dispersé;310;0,0;0,0;0,0;0,0;0,0;33,6;66,4
72260;Ruaudin;5;Bourgs ruraux;3412;0,0;0,0;0,0;0,0;70,5;27,2;2,3
72261;Ruillé-en-Champagne;7;Rural à habitat très dispersé;346;0,0;0,0;0,0;0,0;0,0;32,5;67,5
72262;Ruillé-sur-Loir;6;Rural à habitat dispersé;1191;0,0;0,0;0,0;0,0;0,0;54,0;46,0
72264;Sablé-sur-Sarthe;2;Centres urbains intermédiaires;12575;0,0;52,7;0,0;38,0;0,0;7,3;2,0
72265;Saint-Aignan;6;Rural à habitat dispersé;268;0,0;0,0;0,0;0,0;0,0;60,1;39,9
72266;Saint-Aubin-de-Locquenay;6;Rural à habitat dispersé;692;0,0;0,0;0,0;0,0;2,5;65,8;31,7
72267;Saint-Aubin-des-Coudrais;6;Rural à habitat dispersé;936;0,0;0,0;0,0;0,0;0,0;75,5;24,5
72268;Saint-Biez-en-Belin;6;Rural à habitat dispersé;723;0,0;0,0;0,0;0,0;0,0;69,6;30,4
72269;Saint-Calais;5;Bourgs ruraux;3349;0,0;0,0;0,0;0,0;77,5;16,5;6,0
72270;Saint-Calez-en-Saosnois;7;Rural à habitat très dispersé;161;0,0;0,0;0,0;0,0;0,0;28,0;72,0
72271;Saint-Célerin;6;Rural à habitat dispersé;836;0,0;0,0;0,0;0,0;0,0;81,7;18,3
72272;Sainte-Cérotte;6;Rural à habitat dispersé;319;0,0;0,0;0,0;0,0;0,0;57,4;42,6
72273;Saint-Christophe-du-Jambet;7;Rural à habitat très dispersé;217;0,0;0,0;0,0;0,0;0,0;32,3;67,7
72274;Saint-Christophe-en-Champagne;6;Rural à habitat dispersé;199;0,0;0,0;0,0;0,0;0,0;57,1;42,9
72275;Saint-Corneille;5;Bourgs ruraux;1324;0,0;0,0;0,0;0,0;82,6;4,8;12,5
72276;Saint-Cosme-en-Vairais;5;Bourgs ruraux;1996;0,0;0,0;0,0;0,0;65,5;14,4;20,1
72277;Saint-Denis-des-Coudrais;7;Rural à habitat très dispersé;125;0,0;0,0;0,0;0,0;0,0;0,0;100,0
72278;Saint-Denis-d'Orques;6;Rural à habitat dispersé;841;0,0;0,0;0,0;0,0;0,0;65,9;34,1
72279;Saint-Georges-de-la-Couée;7;Rural à habitat très dispersé;159;0,0;0,0;0,0;0,0;0,0;0,0;100,0
72280;Saint-Georges-du-Bois;5;Bourgs ruraux;1994;0,0;0,0;0,0;0,0;83,6;15,3;1,2
72281;Saint-Georges-du-Rosay;6;Rural à habitat dispersé;431;0,0;0,0;0,0;0,0;0,0;59,8;40,2
72282;Saint-Georges-le-Gaultier;6;Rural à habitat dispersé;515;0,0;0,0;0,0;0,0;0,0;51,6;48,4
72283;Saint-Germain-d'Arcé;7;Rural à habitat très dispersé;356;0,0;0,0;0,0;0,0;0,0;48,5;51,5
72284;Saint-Germain-sur-Sarthe;6;Rural à habitat dispersé;568;0,0;0,0;0,0;0,0;0,0;54,8;45,2
72286;Saint-Gervais-de-Vic;6;Rural à habitat dispersé;394;0,0;0,0;0,0;0,0;0,0;61,8;38,2
72287;Saint-Gervais-en-Belin;3;Petites villes;2115;0,0;0,0;60,5;0,0;0,0;37,0;2,6
72288;Saint-Hilaire-le-Lierru;6;Rural à habitat dispersé;137;0,0;0,0;0,0;0,0;0,0;73,0;27,0
72289;Sainte-Jamme-sur-Sarthe;5;Bourgs ruraux;2105;0,0;0,0;0,0;0,0;88,8;6,6;4,6
72290;Saint-Jean-d'Assé;5;Bourgs ruraux;1646;0,0;0,0;0,0;0,0;55,1;25,7;19,2
72291;Saint-Jean-de-la-Motte;7;Rural à habitat très dispersé;884;0,0;0,0;0,0;0,0;0,0;43,4;56,6
72292;Saint-Jean-des-Échelles;6;Rural à habitat dispersé;255;0,0;0,0;0,0;0,0;0,0;72,4;27,7
72293;Saint-Jean-du-Bois;6;Rural à habitat dispersé;630;0,0;0,0;0,0;0,0;0,0;76,0;24,0
72294;Saint-Léonard-des-Bois;7;Rural à habitat très dispersé;503;0,0;0,0;0,0;0,0;0,0;28,7;71,3
72295;Saint-Longis;6;Rural à habitat dispersé;524;0,0;0,0;0,0;0,0;21,7;53,3;25,1
72296;Saint-Maixent;6;Rural à habitat dispersé;738;0,0;0,0;0,0;0,0;0,0;64,4;35,6
72297;Saint-Marceau;6;Rural à habitat dispersé;515;0,0;0,0;0,0;0,0;0,0;71,1;28,9
72298;Saint-Mars-de-Locquenay;6;Rural à habitat dispersé;541;0,0;0,0;0,0;0,0;0,0;55,1;45,0
72299;Saint-Mars-d'Outillé;5;Bourgs ruraux;2345;0,0;0,0;0,0;0,0;61,6;23,3;15,2
72300;Saint-Mars-la-Brière;5;Bourgs ruraux;2568;0,0;0,0;0,0;0,0;45,6;45,5;8,9
72301;Saint-Mars-sous-Ballon;5;Bourgs ruraux;829;0,0;0,0;0,0;0,0;49,3;22,9;27,8
72302;Saint-Martin-des-Monts;6;Rural à habitat dispersé;180;0,0;0,0;0,0;0,0;0,0;53,3;46,7
72303;Saint-Michel-de-Chavaignes;6;Rural à habitat dispersé;772;0,0;0,0;0,0;0,0;0,0;66,6;33,4
72304;Sainte-Osmane;7;Rural à habitat très dispersé;185;0,0;0,0;0,0;0,0;0,0;21,7;78,3
72305;Saint-Ouen-de-Mimbré;5;Bourgs ruraux;988;0,0;0,0;0,0;0,0;62,7;14,2;23,1
72306;Saint-Ouen-en-Belin;6;Rural à habitat dispersé;1319;0,0;0,0;0,0;0,0;0,0;82,9;17,1
72307;Saint-Ouen-en-Champagne;6;Rural à habitat dispersé;209;0,0;0,0;0,0;0,0;0,0;53,7;46,4
72308;Saint-Paterne;4;Ceintures urbaines;1574;0,0;12,4;0,0;67,9;0,0;19,4;0,3
72309;Saint-Paul-le-Gaultier;7;Rural à habitat très dispersé;294;0,0;0,0;0,0;0,0;0,0;36,8;63,2
72310;Saint-Pavace;4;Ceintures urbaines;1943;5,8;0,0;0,0;85,6;0,0;7,7;1,0
72311;Saint-Pierre-de-Chevillé;6;Rural à habitat dispersé;368;0,0;0,0;0,0;0,0;0,0;57,4;42,6
72312;Saint-Pierre-des-Bois;6;Rural à habitat dispersé;232;0,0;0,0;0,0;0,0;0,0;59,3;40,7
72313;Saint-Pierre-des-Ormes;7;Rural à habitat très dispersé;228;0,0;0,0;0,0;0,0;0,0;23,2;76,8
72314;Saint-Pierre-du-Lorouër;6;Rural à habitat dispersé;376;0,0;0,0;0,0;0,0;0,0;51,4;48,6
72315;Saint-Rémy-de-Sillé;6;Rural à habitat dispersé;835;0,0;0,0;0,0;0,0;6,3;77,1;16,5
72316;Saint-Rémy-des-Monts;6;Rural à habitat dispersé;678;0,0;0,0;0,0;0,0;12,3;68,5;19,2
72317;Saint-Rémy-du-Val;6;Rural à habitat dispersé;558;0,0;0,0;0,0;0,0;0,0;80,7;19,3
72319;Sainte-Sabine-sur-Longève;6;Rural à habitat dispersé;734;0,0;0,0;0,0;0,0;0,0;88,3;11,7
72320;Saint-Saturnin;3;Petites villes;2484;0,0;0,0;84,6;0,0;0,0;10,9;4,5
72321;Saint-Symphorien;6;Rural à habitat dispersé;573;0,0;0,0;0,0;0,0;0,0;61,2;38,8
72322;Saint-Ulphace;6;Rural à habitat dispersé;244;0,0;0,0;0,0;0,0;0,0;54,3;45,7
72323;Saint-Victeur;6;Rural à habitat dispersé;474;0,0;0,0;0,0;0,0;0,0;75,1;24,9
72324;Saint-Vincent-des-Prés;6;Rural à habitat dispersé;515;0,0;0,0;0,0;0,0;0,0;61,8;38,2
72325;Saint-Vincent-du-Lorouër;6;Rural à habitat dispersé;902;0,0;0,0;0,0;0,0;0,0;57,3;42,7
72326;Saosnes;7;Rural à habitat très dispersé;225;0,0;0,0;0,0;0,0;0,0;49,8;50,3
72327;Sarcé;7;Rural à habitat très dispersé;292;0,0;0,0;0,0;0,0;0,0;39,8;60,2
72328;Sargé-lès-le-Mans;4;Ceintures urbaines;3658;0,3;0,0;0,0;90,2;0,0;5,0;4,5
72329;Savigné-l'Évêque;5;Bourgs ruraux;4064;0,0;0,0;0,0;0,0;65,6;25,9;8,5
72330;Savigné-sous-le-Lude;6;Rural à habitat dispersé;430;0,0;0,0;0,0;0,0;0,0;51,6;48,4
72331;Sceaux-sur-Huisne;6;Rural à habitat dispersé;573;0,0;0,0;0,0;0,0;0,0;80,7;19,3
72332;Ségrie;7;Rural à habitat très dispersé;620;0,0;0,0;0,0;0,0;0,0;45,9;54,1
72333;Semur-en-Vallon;6;Rural à habitat dispersé;441;0,0;0,0;0,0;0,0;0,0;69,9;30,1
72334;Sillé-le-Guillaume;5;Bourgs ruraux;2357;0,0;0,0;0,0;0,0;79,3;13,9;6,8
72335;Sillé-le-Philippe;6;Rural à habitat dispersé;1098;0,0;0,0;0,0;0,0;0,0;89,0;11,0
72336;Solesmes;4;Ceintures urbaines;1273;0,0;0,0;0,0;71,7;0,0;17,4;10,9
72337;Sougé-le-Ganelon;6;Rural à habitat dispersé;887;0,0;0,0;0,0;0,0;0,0;75,1;24,9
72338;Souillé;6;Rural à habitat dispersé;675;0,0;0,0;0,0;0,0;29,3;69,9;0,8
72339;Souligné-Flacé;6;Rural à habitat dispersé;698;0,0;0,0;0,0;0,0;0,0;58,2;41,8
72340;Souligné-sous-Ballon;5;Bourgs ruraux;1144;0,0;0,0;0,0;0,0;56,8;27,7;15,5
72341;Soulitré;6;Rural à habitat dispersé;650;0,0;0,0;0,0;0,0;0,0;74,7;25,4
72342;Souvigné-sur-Même;6;Rural à habitat dispersé;183;0,0;0,0;0,0;0,0;0,0;57,1;42,9
72343;Souvigné-sur-Sarthe;6;Rural à habitat dispersé;620;0,0;0,0;0,0;0,0;0,0;68,9;31,1
72344;Spay;5;Bourgs ruraux;2899;0,0;0,0;0,0;0,3;83,6;11,1;5,0
72345;Surfonds;6;Rural à habitat dispersé;345;0,0;0,0;0,0;0,0;0,0;88,6;11,4
72346;La Suze-sur-Sarthe;3;Petites villes;4398;0,0;0,0;88,4;0,0;0,0;7,7;3,9
72347;Tassé;6;Rural à habitat dispersé;318;0,0;0,0;0,0;0,0;0,0;61,2;38,8
72348;Tassillé;7;Rural à habitat très dispersé;144;0,0;0,0;0,0;0,0;0,0;0,0;100,0
72349;Teillé;6;Rural à habitat dispersé;511;0,0;0,0;0,0;0,0;0,0;68,0;32,0
72350;Teloché;5;Bourgs ruraux;3044;0,0;0,0;0,0;0,0;46,0;43,5;10,5
72351;Tennie;6;Rural à habitat dispersé;1108;0,0;0,0;0,0;0,0;0,0;58,5;41,5
72352;Terrehault;6;Rural à habitat dispersé;134;0,0;0,0;0,0;0,0;0,0;68,1;31,9
72353;Théligny;7;Rural à habitat très dispersé;221;0,0;0,0;0,0;0,0;0,0;33,5;66,5
72354;Thoigné;6;Rural à habitat dispersé;162;0,0;0,0;0,0;0,0;0,0;76,8;23,3
72355;Thoiré-sous-Contensor;6;Rural à habitat dispersé;95;0,0;0,0;0,0;0,0;0,0;59,5;40,5
72356;Thoiré-sur-Dinan;6;Rural à habitat dispersé;458;0,0;0,0;0,0;0,0;0,0;55,4;44,6
72357;Thorée-les-Pins;6;Rural à habitat dispersé;725;0,0;0,0;0,0;0,0;0,0;65,8;34,2
72358;Thorigné-sur-Dué;6;Rural à habitat dispersé;1611;0,0;0,0;0,0;0,0;40,9;46,6;12,5
72359;Torcé-en-Vallée;5;Bourgs ruraux;1354;0,0;0,0;0,0;0,0;50,9;33,5;15,6
72360;Trangé;5;Bourgs ruraux;1350;0,0;0,0;0,0;0,0;63,9;27,3;8,9
72361;Tresson;7;Rural à habitat très dispersé;462;0,0;0,0;0,0;0,0;0,0;33,1;66,9
72362;Le Tronchet;6;Rural à habitat dispersé;149;0,0;0,0;0,0;0,0;0,0;69,4;30,6
72363;Tuffé;5;Bourgs ruraux;1607;0,0;0,0;0,0;0,0;63,3;20,2;16,6
72364;Vaas;6;Rural à habitat dispersé;1536;0,0;0,0;0,0;0,0;0,0;83,8;16,2
72366;Valennes;7;Rural à habitat très dispersé;314;0,0;0,0;0,0;0,0;0,0;42,3;57,7
72367;Vallon-sur-Gée;5;Bourgs ruraux;799;0,0;0,0;0,0;0,0;66,6;7,3;26,1
72368;Vancé;7;Rural à habitat très dispersé;332;0,0;0,0;0,0;0,0;0,0;41,2;58,8
72369;Verneil-le-Chétif;7;Rural à habitat très dispersé;619;0,0;0,0;0,0;0,0;0,0;47,2;52,8
72370;Vernie;6;Rural à habitat dispersé;356;0,0;0,0;0,0;0,0;0,0;58,2;41,8
72372;Vezot;6;Rural à habitat dispersé;66;0,0;0,0;0,0;0,0;0,0;81,1;18,9
72373;Vibraye;5;Bourgs ruraux;2600;0,0;0,0;0,0;0,0;74,1;13,5;12,4
72374;Villaines-la-Carelle;6;Rural à habitat dispersé;161;0,0;0,0;0,0;0,0;0,0;77,6;22,4
72375;Villaines-la-Gonais;6;Rural à habitat dispersé;543;0,0;0,0;0,0;0,0;0,0;78,1;21,9
72376;Villaines-sous-Lucé;6;Rural à habitat dispersé;673;0,0;0,0;0,0;0,0;0,0;53,4;46,6
72377;Villaines-sous-Malicorne;5;Bourgs ruraux;1034;0,0;0,0;0,0;0,0;55,2;11,2;33,6
72378;Vion;6;Rural à habitat dispersé;1458;0,0;0,0;0,0;0,0;8,9;75,9;15,3
72379;Viré-en-Champagne;7;Rural à habitat très dispersé;231;0,0;0,0;0,0;0,0;0,0;44,4;55,6
72380;Vivoin;6;Rural à habitat dispersé;930;0,0;0,0;0,0;0,0;11,1;64,6;24,3
72381;Voivres-lès-le-Mans;6;Rural à habitat dispersé;1276;0,0;0,0;0,0;0,0;42,1;46,2;11,7
72382;Volnay;6;Rural à habitat dispersé;880;0,0;0,0;0,0;0,0;0,0;59,1;40,9
72383;Vouvray-sur-Huisne;6;Rural à habitat dispersé;125;0,0;0,0;0,0;0,0;0,0;60,0;40,0
72384;Vouvray-sur-Loir;6;Rural à habitat dispersé;789;0,0;0,0;0,0;0,0;0,0;79,2;20,8
72385;Yvré-le-Pôlin;5;Bourgs ruraux;1793;0,0;0,0;0,0;0,0;56,0;28,6;15,4
72386;Yvré-l'Évêque;5;Bourgs ruraux;4286;1,4;0,0;0,0;8,1;51,7;33,5;5,4
73001;Aiguebelette-le-Lac;6;Rural à habitat dispersé;251;0,0;0,0;0,0;0,0;0,0;64,0;36,1
73002;Aiguebelle;5;Bourgs ruraux;1149;0,0;0,0;0,0;0,0;85,8;10,9;3,3
73003;Aigueblanche;5;Bourgs ruraux;3065;0,0;0,0;0,0;0,0;77,1;19,8;3,1
73004;Aillon-le-Jeune;6;Rural à habitat dispersé;437;0,0;0,0;0,0;0,0;0,0;65,3;34,7
73005;Aillon-le-Vieux;7;Rural à habitat très dispersé;174;0,0;0,0;0,0;0,0;0,0;32,6;67,4
73006;Aime;5;Bourgs ruraux;3566;0,0;0,0;0,0;0,0;63,4;29,1;7,5
73007;Aiton;5;Bourgs ruraux;1733;0,0;0,0;0,0;0,0;70,1;26,0;3,9
73008;Aix-les-Bains;2;Centres urbains intermédiaires;29580;0,0;84,2;0,0;15,7;0,0;0,2;0,0
73010;Albens;5;Bourgs ruraux;3610;0,0;0,0;0,0;0,0;78,5;18,3;3,2
73011;Albertville;2;Centres urbains intermédiaires;19071;0,0;82,4;0,0;13,1;0,0;4,3;0,2
73012;Albiez-le-Jeune;7;Rural à habitat très dispersé;142;0,0;0,0;0,0;0,0;0,0;43,7;56,3
73013;Albiez-Montrond;7;Rural à habitat très dispersé;384;0,0;0,0;0,0;0,0;0,0;46,2;53,8
73014;Allondaz;6;Rural à habitat dispersé;252;0,0;0,0;0,0;0,0;0,0;90,2;9,9
73015;Les Allues;6;Rural à habitat dispersé;1878;0,0;0,0;0,0;0,0;0,0;92,3;7,7
73017;Apremont;6;Rural à habitat dispersé;996;0,0;0,0;0,0;10,9;0,0;83,3;5,8
73018;Arbin;3;Petites villes;800;0,0;0,0;73,8;0,0;0,0;17,7;8,6
73019;Argentine;6;Rural à habitat dispersé;937;0,0;0,0;0,0;0,0;0,0;89,5;10,5
73020;Arith;6;Rural à habitat dispersé;414;0,0;0,0;0,0;0,0;0,0;89,3;10,7
73021;Arvillard;6;Rural à habitat dispersé;840;0,0;0,0;0,0;0,0;0,0;98,3;1,7
73022;Attignat-Oncin;7;Rural à habitat très dispersé;537;0,0;0,0;0,0;0,0;0,0;44,4;55,6
73023;Aussois;5;Bourgs ruraux;633;0,0;0,0;0,0;0,0;47,7;46,0;6,2
73024;Les Avanchers-Valmorel;6;Rural à habitat dispersé;757;0,0;0,0;0,0;0,0;0,0;94,2;5,8
73025;Avressieux;6;Rural à habitat dispersé;503;0,0;0,0;0,0;0,0;0,0;74,7;25,3
73026;Avrieux;5;Bourgs ruraux;409;0,0;0,0;0,0;0,0;97,5;0,0;2,5
73027;Ayn;6;Rural à habitat dispersé;355;0,0;0,0;0,0;0,0;0,0;92,2;7,8
73028;La Balme;6;Rural à habitat dispersé;273;0,0;0,0;0,0;0,0;0,0;70,4;29,6
73029;Barberaz;1;Grands centres urbains;4595;60,1;0,0;0,0;38,3;0,0;1,0;0,7
73030;Barby;1;Grands centres urbains;3319;80,1;0,0;0,0;11,1;0,0;8,8;0,0
73031;Bassens;1;Grands centres urbains;3937;100,0;0,0;0,0;0,0;0,0;0,0;0,0
73032;La Bâthie;5;Bourgs ruraux;2132;0,0;0,0;0,0;0,0;52,6;42,9;4,5
73033;La Bauche;6;Rural à habitat dispersé;523;0,0;0,0;0,0;0,0;0,0;85,2;14,8
73034;Beaufort;6;Rural à habitat dispersé;2142;0,0;0,0;0,0;0,0;0,0;82,3;17,7
73036;Bellecombe-en-Bauges;6;Rural à habitat dispersé;655;0,0;0,0;0,0;0,0;0,0;86,2;13,8
73038;Bellentre;6;Rural à habitat dispersé;929;0,0;0,0;0,0;0,0;0,0;93,7;6,3
73039;Belmont-Tramonet;6;Rural à habitat dispersé;572;0,0;0,0;0,0;0,0;0,0;79,7;20,3
73040;Bessans;6;Rural à habitat dispersé;333;0,0;0,0;0,0;0,0;0,0;93,7;6,3
73041;Betton-Bettonet;6;Rural à habitat dispersé;310;0,0;0,0;0,0;0,0;0,0;85,3;14,7
73042;Billième;6;Rural à habitat dispersé;266;0,0;0,0;0,0;0,0;0,0;87,2;12,8
73043;La Biolle;5;Bourgs ruraux;2229;0,0;0,0;0,0;0,0;72,4;25,4;2,3
73045;Le Bois;5;Bourgs ruraux;429;0,0;0,0;0,0;0,0;62,6;14,5;22,9
73046;Bonneval;6;Rural à habitat dispersé;104;0,0;0,0;0,0;0,0;0,0;93,3;6,7
73047;Bonneval-sur-Arc;6;Rural à habitat dispersé;248;0,0;0,0;0,0;0,0;0,0;99,6;0,4
73048;Bonvillard;6;Rural à habitat dispersé;350;0,0;0,0;0,0;0,0;0,0;93,4;6,7
73049;Bonvillaret;6;Rural à habitat dispersé;132;0,0;0,0;0,0;0,0;0,0;87,3;12,7
73050;Bourdeau;6;Rural à habitat dispersé;553;0,0;0,0;0,0;0,0;1,5;97,4;1,1
73051;Le Bourget-du-Lac;5;Bourgs ruraux;4533;0,0;0,0;0,0;0,0;82,0;17,0;1,0
73052;Bourget-en-Huile;6;Rural à habitat dispersé;147;0,0;0,0;0,0;0,0;0,0;96,5;3,5
73053;Bourgneuf;6;Rural à habitat dispersé;686;0,0;0,0;0,0;0,0;0,0;98,8;1,2
73054;Bourg-Saint-Maurice;3;Petites villes;7174;0,0;0,0;61,4;0,0;7,7;29,2;1,7
73055;Bozel;5;Bourgs ruraux;2018;0,0;0,0;0,0;0,0;75,8;18,9;5,4
73056;Bramans;6;Rural à habitat dispersé;426;0,0;0,0;0,0;0,0;0,0;96,8;3,2
73057;Brides-les-Bains;6;Rural à habitat dispersé;526;0,0;0,0;0,0;0,0;0,0;97,6;2,5
73058;La Bridoire;5;Bourgs ruraux;1193;0,0;0,0;0,0;0,0;61,2;37,4;1,4
73059;Brison-Saint-Innocent;4;Ceintures urbaines;2153;0,0;0,0;0,0;73,8;0,0;21,8;4,4
73061;Césarches;6;Rural à habitat dispersé;416;0,0;0,0;0,0;24,6;0,0;75,4;0,0
73062;Cessens;6;Rural à habitat dispersé;399;0,0;0,0;0,0;0,0;0,0;64,8;35,2
73063;Cevins;6;Rural à habitat dispersé;692;0,0;0,0;0,0;0,0;30,0;69,6;0,4
73064;Challes-les-Eaux;1;Grands centres urbains;5140;65,0;0,0;0,0;35,0;0,0;0,0;0,0
73065;Chambéry;1;Grands centres urbains;58653;97,2;0,0;0,0;2,3;0,0;0,5;0,0
73067;La Chambre;5;Bourgs ruraux;1133;0,0;0,0;0,0;0,0;98,8;0,0;1,2
73068;Chamousset;5;Bourgs ruraux;573;0,0;0,0;0,0;0,0;51,1;41,7;7,2
73069;Chamoux-sur-Gelon;6;Rural à habitat dispersé;898;0,0;0,0;0,0;0,0;0,0;92,7;7,4
73070;Champagneux;6;Rural à habitat dispersé;675;0,0;0,0;0,0;0,0;0,0;99,0;1,1
73071;Champagny-en-Vanoise;6;Rural à habitat dispersé;609;0,0;0,0;0,0;0,0;0,0;95,2;4,8
73072;Champ-Laurent;7;Rural à habitat très dispersé;40;0,0;0,0;0,0;0,0;0,0;0,0;100,0
73073;Chanaz;6;Rural à habitat dispersé;499;0,0;0,0;0,0;0,0;0,0;93,7;6,3
73074;La Chapelle;6;Rural à habitat dispersé;351;0,0;0,0;0,0;0,0;0,0;72,3;27,8
73075;La Chapelle-Blanche;6;Rural à habitat dispersé;535;0,0;0,0;0,0;0,0;0,0;90,3;9,7
73076;La Chapelle-du-Mont-du-Chat;6;Rural à habitat dispersé;247;0,0;0,0;0,0;0,0;0,0;50,0;50,0
73077;Les Chapelles;6;Rural à habitat dispersé;540;0,0;0,0;0,0;0,0;0,0;100,0;0,0
73078;La Chapelle-Saint-Martin;6;Rural à habitat dispersé;156;0,0;0,0;0,0;0,0;0,0;60,9;39,1
73079;Châteauneuf;5;Bourgs ruraux;815;0,0;0,0;0,0;0,0;78,3;16,1;5,6
73080;Le Châtel;6;Rural à habitat dispersé;198;0,0;0,0;0,0;0,0;0,0;98,3;1,7
73081;Le Châtelard;6;Rural à habitat dispersé;660;0,0;0,0;0,0;0,0;0,0;78,8;21,2
73082;La Chavanne;3;Petites villes;660;0,0;0,0;84,3;0,0;0,0;15,8;0,0
73083;Les Chavannes-en-Maurienne;6;Rural à habitat dispersé;247;0,0;0,0;0,0;0,0;0,0;90,4;9,6
73084;Chignin;6;Rural à habitat dispersé;883;0,0;0,0;0,0;0,0;0,0;95,2;4,8
73085;Chindrieux;5;Bourgs ruraux;1310;0,0;0,0;0,0;0,0;54,6;37,7;7,7
73086;Cléry;6;Rural à habitat dispersé;442;0,0;0,0;0,0;0,0;0,0;95,1;4,9
73087;Cognin;1;Grands centres urbains;5919;73,6;0,0;0,0;25,4;0,0;1,1;0,0
73088;Cohennoz;6;Rural à habitat dispersé;154;0,0;0,0;0,0;0,0;0,0;71,5;28,5
73089;Coise-Saint-Jean-Pied-Gauthier;6;Rural à habitat dispersé;1191;0,0;0,0;0,0;0,0;0,0;91,4;8,6
73090;La Compôte;6;Rural à habitat dispersé;243;0,0;0,0;0,0;0,0;0,0;98,8;1,2
73091;Conjux;6;Rural à habitat dispersé;192;0,0;0,0;0,0;0,0;0,0;97,4;2,6
73092;Corbel;7;Rural à habitat très dispersé;147;0,0;0,0;0,0;0,0;0,0;30,0;70,0
73093;La Côte-d'Aime;5;Bourgs ruraux;851;0,0;0,0;0,0;0,0;66,3;30,9;2,8
73094;Crest-Voland;6;Rural à habitat dispersé;384;0,0;0,0;0,0;0,0;0,0;91,7;8,3
73095;La Croix-de-la-Rochette;5;Bourgs ruraux;322;0,0;0,0;0,0;0,0;49,6;44,6;5,8
73096;Cruet;5;Bourgs ruraux;1023;0,0;0,0;0,0;0,0;57,9;39,2;2,9
73097;Curienne;6;Rural à habitat dispersé;669;0,0;0,0;0,0;0,0;0,0;88,6;11,4
73098;Les Déserts;6;Rural à habitat dispersé;758;0,0;0,0;0,0;0,0;0,0;77,8;22,2
73099;Détrier;5;Bourgs ruraux;410;0,0;0,0;0,0;0,0;86,5;12,3;1,2
73100;Domessin;6;Rural à habitat dispersé;1829;0,0;0,0;1,9;0,0;37,3;58,5;2,3
73101;Doucy-en-Bauges;7;Rural à habitat très dispersé;96;0,0;0,0;0,0;0,0;0,0;0,0;100,0
73103;Drumettaz-Clarafond;4;Ceintures urbaines;2548;0,0;3,7;0,0;82,0;0,0;14,3;0,0
73104;Dullin;6;Rural à habitat dispersé;409;0,0;0,0;0,0;0,0;2,1;89,3;8,6
73105;Les Échelles;5;Bourgs ruraux;1186;0,0;0,0;0,0;0,0;71,5;23,4;5,0
73106;École;6;Rural à habitat dispersé;277;0,0;0,0;0,0;0,0;0,0;91,7;8,3
73107;Entremont-le-Vieux;6;Rural à habitat dispersé;653;0,0;0,0;0,0;0,0;0,0;59,3;40,7
73108;Épersy;6;Rural à habitat dispersé;340;0,0;0,0;0,0;0,0;0,0;100,0;0,0
73109;Épierre;5;Bourgs ruraux;762;0,0;0,0;0,0;0,0;69,6;27,2;3,3
73110;Esserts-Blay;6;Rural à habitat dispersé;785;0,0;0,0;0,0;0,0;40,2;55,0;4,8
73111;Étable;5;Bourgs ruraux;373;0,0;0,0;0,0;0,0;73,2;25,8;1,0
73112;Feissons-sur-Isère;6;Rural à habitat dispersé;590;0,0;0,0;0,0;0,0;0,0;100,0;0,0
73113;Feissons-sur-Salins;6;Rural à habitat dispersé;189;0,0;0,0;0,0;0,0;0,0;99,4;0,6
